Date,Country,Lat,Long,Confirmed,Deaths,GDP_Nominal_per_capta,Province/State,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,recovered
2020-02-07,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,-2,92,0
2020-02-08,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,4,80,0
2020-02-09,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,2,78,0
2020-02-10,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,89,0
2020-02-11,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,2,86,0
2020-02-12,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,1,86,0
2020-02-13,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,3,86,0
2020-02-14,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,4,96,0
2020-02-15,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,90,0
2020-02-16,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,4,93,0
2020-02-17,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,7,89,0
2020-02-18,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,1,90,0
2020-02-19,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,89,0
2020-02-20,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,4,86,0
2020-02-21,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,2,91,0
2020-02-22,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,4,86,0
2020-02-23,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,96,0
2020-02-24,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,3,86,0
2020-02-25,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,94,0
2020-02-26,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,91,0
2020-02-27,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,4,79,0
2020-02-28,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,2,89,0
2020-02-29,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,3,83,0
2020-03-01,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,94,0
2020-03-02,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,3,94,0
2020-03-03,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,6,98,0
2020-03-04,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,3,95,0
2020-03-05,Slovakia,48.669,19.699,0,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,6,74,0
2020-03-06,Slovakia,48.669,19.699,1,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,3,94,0
2020-03-07,Slovakia,48.669,19.699,1,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,90,0
2020-03-08,Slovakia,48.669,19.699,3,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,85,0
2020-03-09,Slovakia,48.669,19.699,3,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,2,82,0
2020-03-10,Slovakia,48.669,19.699,7,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,8,81,0
2020-03-11,Slovakia,48.669,19.699,10,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,7,97,0
2020-03-12,Slovakia,48.669,19.699,16,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,12,91,0
2020-03-13,Slovakia,48.669,19.699,32,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,2,78,0
2020-03-14,Slovakia,48.669,19.699,44,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,5,73,0
2020-03-15,Slovakia,48.669,19.699,54,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,9,48,0
2020-03-16,Slovakia,48.669,19.699,63,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,7,56,0
2020-03-17,Slovakia,48.669,19.699,72,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,8,68,0
2020-03-18,Slovakia,48.669,19.699,105,1,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,15,73,0
2020-03-19,Slovakia,48.669,19.699,123,1,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,12,74,0
2020-03-20,Slovakia,48.669,19.699,137,1,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,15,80,0
2020-03-21,Slovakia,48.669,19.699,178,1,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,6,95,0
2020-03-22,Slovakia,48.669,19.699,185,0,20494,,5459642,2948206,114,41,1564187.433,1595,3422.973041,1108,4.8,-999,-999,-999,1,62,7
2020-01-22,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,67,0
2020-01-23,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,6,78,0
2020-01-24,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,74,0
2020-01-25,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,87,0
2020-01-26,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,7,94,0
2020-01-27,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,89,0
2020-01-28,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,11,88,0
2020-01-29,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,84,0
2020-01-30,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,80,0
2020-01-31,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,83,0
2020-02-01,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,13,85,0
2020-02-02,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,84,0
2020-02-03,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,13,80,0
2020-02-04,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,75,0
2020-02-05,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,56,0
2020-02-06,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,7,45,0
2020-02-07,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,53,0
2020-02-08,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,70,0
2020-02-09,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,77,0
2020-02-10,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,79,0
2020-02-11,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,83,0
2020-02-12,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,80,0
2020-02-13,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,80,0
2020-02-14,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,74,0
2020-02-15,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,10,79,0
2020-02-16,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,11,78,0
2020-02-17,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,79,0
2020-02-18,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,89,0
2020-02-19,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,77,0
2020-02-20,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,71,0
2020-02-21,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,11,68,0
2020-02-22,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,10,66,0
2020-02-23,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,13,78,0
2020-02-24,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,84,0
2020-02-25,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,10,87,0
2020-02-26,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,5,97,0
2020-02-27,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,67,0
2020-02-28,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,55,0
2020-02-29,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,63,0
2020-03-01,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,7,92,0
2020-03-02,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,11,83,0
2020-03-03,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,79,0
2020-03-04,Slovenia,46.1512,14.9955,0,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,70,0
2020-03-05,Slovenia,46.1512,14.9955,2,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,67,0
2020-03-06,Slovenia,46.1512,14.9955,7,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,6,90,0
2020-03-07,Slovenia,46.1512,14.9955,7,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,79,0
2020-03-08,Slovenia,46.1512,14.9955,16,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,9,71,0
2020-03-09,Slovenia,46.1512,14.9955,16,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,10,69,0
2020-03-10,Slovenia,46.1512,14.9955,31,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,12,73,0
2020-03-11,Slovenia,46.1512,14.9955,57,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,15,71,0
2020-03-12,Slovenia,46.1512,14.9955,89,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,16,74,0
2020-03-13,Slovenia,46.1512,14.9955,141,0,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,10,91,0
2020-03-14,Slovenia,46.1512,14.9955,181,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,11,81,0
2020-03-15,Slovenia,46.1512,14.9955,219,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,8,61,0
2020-03-16,Slovenia,46.1512,14.9955,253,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,14,53,0
2020-03-17,Slovenia,46.1512,14.9955,275,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,17,57,0
2020-03-18,Slovenia,46.1512,14.9955,275,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,18,65,0
2020-03-19,Slovenia,46.1512,14.9955,286,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,19,67,0
2020-03-20,Slovenia,46.1512,14.9955,341,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,19,67,0
2020-03-21,Slovenia,46.1512,14.9955,383,1,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,15,82,0
2020-03-22,Slovenia,46.1512,14.9955,414,2,27452,,2078938,1143415,103,45,419945.476,6712,309.7345054,1772,4.6,-999,-999,-999,7,61,0
2020-01-22,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,33,61,0
2020-01-23,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,58,0
2020-01-24,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,61,0
2020-01-25,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,60,0
2020-01-26,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,36,57,0
2020-01-27,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,57,0
2020-01-28,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,34,54,0
2020-01-29,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,55,0
2020-01-30,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,34,54,0
2020-01-31,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,54,0
2020-02-01,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,34,54,0
2020-02-02,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,57,0
2020-02-03,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,36,55,0
2020-02-04,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,54,0
2020-02-05,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,54,0
2020-02-06,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,49,0
2020-02-07,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,54,0
2020-02-08,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,56,0
2020-02-09,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,58,0
2020-02-10,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,59,0
2020-02-11,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,61,0
2020-02-12,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,56,0
2020-02-13,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,34,59,0
2020-02-14,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,33,56,0
2020-02-15,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,59,0
2020-02-16,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,36,58,0
2020-02-17,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,57,0
2020-02-18,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,60,0
2020-02-19,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,58,0
2020-02-20,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,59,0
2020-02-21,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,59,0
2020-02-22,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,36,59,0
2020-02-23,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,57,0
2020-02-24,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,60,0
2020-02-25,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,58,0
2020-02-26,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,57,0
2020-02-27,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,56,0
2020-02-28,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,55,0
2020-02-29,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,56,0
2020-03-01,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,58,0
2020-03-02,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,39,54,0
2020-03-03,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,56,0
2020-03-04,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,55,0
2020-03-05,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,36,67,0
2020-03-06,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,39,62,0
2020-03-07,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,39,57,0
2020-03-08,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,59,0
2020-03-09,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,36,62,0
2020-03-10,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,55,0
2020-03-11,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,55,0
2020-03-12,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,61,0
2020-03-13,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,59,0
2020-03-14,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,62,0
2020-03-15,Somalia,5.1521,46.1996,0,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,64,0
2020-03-16,Somalia,5.1521,46.1996,1,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,64,0
2020-03-17,Somalia,5.1521,46.1996,1,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,39,59,0
2020-03-18,Somalia,5.1521,46.1996,1,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,60,0
2020-03-19,Somalia,5.1521,46.1996,1,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,35,65,0
2020-03-20,Somalia,5.1521,46.1996,1,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,34,68,0
2020-03-21,Somalia,5.1521,46.1996,1,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,37,62,0
2020-03-22,Somalia,5.1521,46.1996,1,0,,,15893222,7469814,25,17,-999,-999,-999,,0.9,-999,-999,-999,38,56,0
2020-01-22,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,31,40,0
2020-01-23,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,31,40,0
2020-01-24,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,32,35,0
2020-01-25,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,31,33,0
2020-01-26,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,28,31,0
2020-01-27,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,27,30,0
2020-01-28,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,32,16,0
2020-01-29,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,34,17,0
2020-01-30,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,36,30,0
2020-01-31,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,37,17,0
2020-02-01,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,35,29,0
2020-02-02,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,35,34,0
2020-02-03,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,35,28,0
2020-02-04,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,33,34,0
2020-02-05,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,34,31,0
2020-02-06,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,28,52,0
2020-02-07,South Africa,-30.5595,22.9375,0,0,6491,,59308690,39736822,49,28,11238996.76,645,91951.45736,471,2.8,-999,-999,-999,29,60,0
