Cdufmun;Município;DATA;Número de registros;População;UF;Índice de isolamento
3554003;Tatuí;07/04/2020;1;121766;SP;52%
3555406;Ubatuba;07/04/2020;1;90799;SP;66%
3556206;Valinhos;07/04/2020;1;129193;SP;52%
3556503;Várzea Paulista;07/04/2020;1;121838;SP;48%
3556701;Vinhedo;07/04/2020;1;78728;SP;55%
3557006;Votorantim;07/04/2020;1;122480;SP;52%
3557105;Votuporanga;07/04/2020;1;94547;SP;55%
3501608;Americana;08/04/2020;1;239597;SP;49%
3501905;Amparo;08/04/2020;1;72195;SP;54%
3502804;Araçatuba;08/04/2020;1;197016;SP;43%
3503208;Araraquara;08/04/2020;1;236072;SP;45%
3503307;Araras;08/04/2020;1;134236;SP;49%
3503901;Arujá;08/04/2020;1;89824;SP;51%
3504008;Assis;08/04/2020;1;104386;SP;48%
3504107;Atibaia;08/04/2020;1;142761;SP;50%
3504503;Avaré;08/04/2020;1;90655;SP;49%
3505500;Barretos;08/04/2020;1;122098;SP;49%
3505708;Barueri;08/04/2020;1;274182;SP;46%
3506102;Bebedouro;08/04/2020;1;77496;SP;57%
3506508;Birigui;08/04/2020;1;123638;SP;50%
3507506;Botucatu;08/04/2020;1;146497;SP;50%
3507605;Bragança Paulista;08/04/2020;1;168668;SP;47%
3508504;Caçapava;08/04/2020;1;94263;SP;58%
3509007;Caieiras;08/04/2020;1;101470;SP;50%
3509205;Cajamar;08/04/2020;1;76801;SP;54%
3509601;Campo Limpo Paulista;08/04/2020;1;84650;SP;52%
3510500;Caraguatatuba;08/04/2020;1;121532;SP;57%
3511102;Catanduva;08/04/2020;1;121862;SP;42%
3513009;Cotia;08/04/2020;1;249210;SP;54%
3513405;Cruzeiro;08/04/2020;1;82238;SP;63%
3513504;Cubatão;08/04/2020;1;130705;SP;45%
3515004;Embu das Artes;08/04/2020;1;273726;SP;51%
3515707;Ferraz de Vasconcelos;08/04/2020;1;194276;SP;50%
3516309;Francisco Morato;08/04/2020;1;175844;SP;48%
3516408;Franco da Rocha;08/04/2020;1;154489;SP;51%
3518404;Guaratinguetá;08/04/2020;1;121798;SP;54%
3519071;Hortolândia;08/04/2020;1;230851;SP;51%
3519709;Ibiúna;08/04/2020;1;78878;SP;59%
3520509;Indaiatuba;08/04/2020;1;251627;SP;52%
3522109;Itanhaém;08/04/2020;1;101816;SP;58%
3522208;Itapecerica da Serra;08/04/2020;1;175693;SP;55%
3522307;Itapetininga;08/04/2020;1;163901;SP;51%
3522406;Itapeva;08/04/2020;1;94354;SP;47%
3522505;Itapevi;08/04/2020;1;237700;SP;51%
3522604;Itapira;08/04/2020;1;74773;SP;52%
3523404;Itatiba;08/04/2020;1;120858;SP;46%
3523909;Itu;08/04/2020;1;173939;SP;48%
3524303;Jaboticabal;08/04/2020;1;77263;SP;49%
3524402;Jacareí;08/04/2020;1;233662;SP;51%
3525003;Jandira;08/04/2020;1;124937;SP;51%
3525300;Jaú;08/04/2020;1;150252;SP;49%
3526704;Leme;08/04/2020;1;103391;SP;53%
3527108;Lins;08/04/2020;1;78013;SP;47%
3527207;Lorena;08/04/2020;1;88706;SP;61%
3528502;Mairiporã;08/04/2020;1;100179;SP;57%
3529005;Marília;08/04/2020;1;238882;SP;46%
3529302;Matão;08/04/2020;1;83170;SP;47%
3530706;Mogi Guaçu;08/04/2020;1;151888;SP;48%
3530805;Mogi Mirim;08/04/2020;1;93189;SP;51%
3534708;Ourinhos;08/04/2020;1;113542;SP;48%
3536505;Paulínia;08/04/2020;1;109424;SP;50%
3538006;Pindamonhangaba;08/04/2020;1;168328;SP;56%
3539301;Pirassununga;08/04/2020;1;76409;SP;53%
3539806;Poá;08/04/2020;1;117452;SP;54%
3541406;Presidente Prudente;08/04/2020;1;228743;SP;42%
3543303;Ribeirão Pires;08/04/2020;1;123393;SP;60%
3543907;Rio Claro;08/04/2020;1;206424;SP;51%
3545209;Salto;08/04/2020;1;118663;SP;49%
3545803;Santa Bárbara d'Oeste;08/04/2020;1;193475;SP;46%
3547304;Santana de Parnaíba;08/04/2020;1;139447;SP;54%
3548807;São Caetano do Sul;08/04/2020;1;161127;SP;51%
3548906;São Carlos;08/04/2020;1;251983;SP;52%
3549102;São João da Boa Vista;08/04/2020;1;91211;SP;55%
3550605;São Roque;08/04/2020;1;91016;SP;55%
3550704;São Sebastião;08/04/2020;1;88980;SP;67%
3551702;Sertãozinho;08/04/2020;1;125815;SP;53%
3552403;Sumaré;08/04/2020;1;282441;SP;46%
3552809;Taboão da Serra;08/04/2020;1;289664;SP;51%
3554003;Tatuí;08/04/2020;1;121766;SP;51%
3555406;Ubatuba;08/04/2020;1;90799;SP;64%
3556206;Valinhos;08/04/2020;1;129193;SP;51%
3556503;Várzea Paulista;08/04/2020;1;121838;SP;47%
3556701;Vinhedo;08/04/2020;1;78728;SP;54%
3557006;Votorantim;08/04/2020;1;122480;SP;47%
3557105;Votuporanga;08/04/2020;1;94547;SP;55%
3501608;Americana;09/04/2020;1;239597;SP;46%
3501905;Amparo;09/04/2020;1;72195;SP;51%
3502804;Araçatuba;09/04/2020;1;197016;SP;40%
3503208;Araraquara;09/04/2020;1;236072;SP;41%
3503307;Araras;09/04/2020;1;134236;SP;47%
3503901;Arujá;09/04/2020;1;89824;SP;52%
3504008;Assis;09/04/2020;1;104386;SP;45%
3504107;Atibaia;09/04/2020;1;142761;SP;50%
3504503;Avaré;09/04/2020;1;90655;SP;47%
3505500;Barretos;09/04/2020;1;122098;SP;45%
3505708;Barueri;09/04/2020;1;274182;SP;43%
3506102;Bebedouro;09/04/2020;1;77496;SP;55%
3506508;Birigui;09/04/2020;1;123638;SP;47%
3507506;Botucatu;09/04/2020;1;146497;SP;49%
3507605;Bragança Paulista;09/04/2020;1;168668;SP;46%
3508504;Caçapava;09/04/2020;1;94263;SP;57%
3509007;Caieiras;09/04/2020;1;101470;SP;52%
3509205;Cajamar;09/04/2020;1;76801;SP;55%
3509601;Campo Limpo Paulista;09/04/2020;1;84650;SP;52%
3510500;Caraguatatuba;09/04/2020;1;121532;SP;56%
3511102;Catanduva;09/04/2020;1;121862;SP;38%
3513009;Cotia;09/04/2020;1;249210;SP;51%
3513405;Cruzeiro;09/04/2020;1;82238;SP;61%
3513504;Cubatão;09/04/2020;1;130705;SP;48%
3515004;Embu das Artes;09/04/2020;1;273726;SP;48%
3515707;Ferraz de Vasconcelos;09/04/2020;1;194276;SP;49%
3516309;Francisco Morato;09/04/2020;1;175844;SP;48%
3516408;Franco da Rocha;09/04/2020;1;154489;SP;51%
3518404;Guaratinguetá;09/04/2020;1;121798;SP;52%
3519071;Hortolândia;09/04/2020;1;230851;SP;48%
3519709;Ibiúna;09/04/2020;1;78878;SP;56%
3520509;Indaiatuba;09/04/2020;1;251627;SP;49%
3522109;Itanhaém;09/04/2020;1;101816;SP;57%
3522208;Itapecerica da Serra;09/04/2020;1;175693;SP;53%
3522307;Itapetininga;09/04/2020;1;163901;SP;49%
3522406;Itapeva;09/04/2020;1;94354;SP;46%
3522505;Itapevi;09/04/2020;1;237700;SP;48%
3522604;Itapira;09/04/2020;1;74773;SP;49%
3523404;Itatiba;09/04/2020;1;120858;SP;44%
3523909;Itu;09/04/2020;1;173939;SP;46%
3524303;Jaboticabal;09/04/2020;1;77263;SP;43%
3524402;Jacareí;09/04/2020;1;233662;SP;50%
3525003;Jandira;09/04/2020;1;124937;SP;52%
3525300;Jaú;09/04/2020;1;150252;SP;47%
3526704;Leme;09/04/2020;1;103391;SP;48%
3527108;Lins;09/04/2020;1;78013;SP;45%
3527207;Lorena;09/04/2020;1;88706;SP;60%
3528502;Mairiporã;09/04/2020;1;100179;SP;55%
3529005;Marília;09/04/2020;1;238882;SP;43%
3529302;Matão;09/04/2020;1;83170;SP;43%
3530706;Mogi Guaçu;09/04/2020;1;151888;SP;50%
3530805;Mogi Mirim;09/04/2020;1;93189;SP;49%
3534708;Ourinhos;09/04/2020;1;113542;SP;48%
3536505;Paulínia;09/04/2020;1;109424;SP;47%
3538006;Pindamonhangaba;09/04/2020;1;168328;SP;55%
3539301;Pirassununga;09/04/2020;1;76409;SP;54%
3539806;Poá;09/04/2020;1;117452;SP;54%
3541406;Presidente Prudente;09/04/2020;1;228743;SP;40%
3543303;Ribeirão Pires;09/04/2020;1;123393;SP;60%
3543907;Rio Claro;09/04/2020;1;206424;SP;49%
3545209;Salto;09/04/2020;1;118663;SP;48%
3545803;Santa Bárbara d'Oeste;09/04/2020;1;193475;SP;44%
3547304;Santana de Parnaíba;09/04/2020;1;139447;SP;51%
3548807;São Caetano do Sul;09/04/2020;1;161127;SP;47%
3548906;São Carlos;09/04/2020;1;251983;SP;49%
3549102;São João da Boa Vista;09/04/2020;1;91211;SP;51%
3550605;São Roque;09/04/2020;1;91016;SP;52%
3550704;São Sebastião;09/04/2020;1;88980;SP;65%
3551702;Sertãozinho;09/04/2020;1;125815;SP;50%
3552403;Sumaré;09/04/2020;1;282441;SP;43%
3552809;Taboão da Serra;09/04/2020;1;289664;SP;48%
3554003;Tatuí;09/04/2020;1;121766;SP;51%
3555406;Ubatuba;09/04/2020;1;90799;SP;62%
3556206;Valinhos;09/04/2020;1;129193;SP;48%
3556503;Várzea Paulista;09/04/2020;1;121838;SP;44%
3556701;Vinhedo;09/04/2020;1;78728;SP;51%
3557006;Votorantim;09/04/2020;1;122480;SP;48%
3557105;Votuporanga;09/04/2020;1;94547;SP;52%
3501608;Americana;10/04/2020;1;239597;SP;57%
3501905;Amparo;10/04/2020;1;72195;SP;65%
3502804;Araçatuba;10/04/2020;1;197016;SP;52%
3503208;Araraquara;10/04/2020;1;236072;SP;53%
3503307;Araras;10/04/2020;1;134236;SP;61%
3503901;Arujá;10/04/2020;1;89824;SP;50%
3504008;Assis;10/04/2020;1;104386;SP;60%
3504107;Atibaia;10/04/2020;1;142761;SP;61%
3504503;Avaré;10/04/2020;1;90655;SP;61%
3505500;Barretos;10/04/2020;1;122098;SP;58%
3505708;Barueri;10/04/2020;1;274182;SP;53%
3506102;Bebedouro;10/04/2020;1;77496;SP;71%
3506508;Birigui;10/04/2020;1;123638;SP;59%
3507506;Botucatu;10/04/2020;1;146497;SP;58%
3507605;Bragança Paulista;10/04/2020;1;168668;SP;58%
3508504;Caçapava;10/04/2020;1;94263;SP;66%
3509007;Caieiras;10/04/2020;1;101470;SP;65%
3509205;Cajamar;10/04/2020;1;76801;SP;67%
3509601;Campo Limpo Paulista;10/04/2020;1;84650;SP;64%
3510500;Caraguatatuba;10/04/2020;1;121532;SP;65%
3511102;Catanduva;10/04/2020;1;121862;SP;51%
3513009;Cotia;10/04/2020;1;249210;SP;60%
3513405;Cruzeiro;10/04/2020;1;82238;SP;69%
3513504;Cubatão;10/04/2020;1;130705;SP;59%
3515004;Embu das Artes;10/04/2020;1;273726;SP;61%
3515707;Ferraz de Vasconcelos;10/04/2020;1;194276;SP;59%
3516309;Francisco Morato;10/04/2020;1;175844;SP;58%
3516408;Franco da Rocha;10/04/2020;1;154489;SP;62%
3518404;Guaratinguetá;10/04/2020;1;121798;SP;64%
3519071;Hortolândia;10/04/2020;1;230851;SP;61%
3519709;Ibiúna;10/04/2020;1;78878;SP;69%
3520509;Indaiatuba;10/04/2020;1;251627;SP;61%
3522109;Itanhaém;10/04/2020;1;101816;SP;65%
3522208;Itapecerica da Serra;10/04/2020;1;175693;SP;65%
3522307;Itapetininga;10/04/2020;1;163901;SP;59%
3522406;Itapeva;10/04/2020;1;94354;SP;58%
3522505;Itapevi;10/04/2020;1;237700;SP;59%
3522604;Itapira;10/04/2020;1;74773;SP;64%
3523404;Itatiba;10/04/2020;1;120858;SP;56%
3523909;Itu;10/04/2020;1;173939;SP;59%
3524303;Jaboticabal;10/04/2020;1;77263;SP;58%
3524402;Jacareí;10/04/2020;1;233662;SP;61%
3525003;Jandira;10/04/2020;1;124937;SP;60%
3525300;Jaú;10/04/2020;1;150252;SP;61%
3526704;Leme;10/04/2020;1;103391;SP;61%
3527108;Lins;10/04/2020;1;78013;SP;58%
3527207;Lorena;10/04/2020;1;88706;SP;71%
3528502;Mairiporã;10/04/2020;1;100179;SP;67%
3529005;Marília;10/04/2020;1;238882;SP;55%
3529302;Matão;10/04/2020;1;83170;SP;57%
3530706;Mogi Guaçu;10/04/2020;1;151888;SP;61%
3530805;Mogi Mirim;10/04/2020;1;93189;SP;62%
3534708;Ourinhos;10/04/2020;1;113542;SP;62%
3536505;Paulínia;10/04/2020;1;109424;SP;61%
3538006;Pindamonhangaba;10/04/2020;1;168328;SP;66%
3539301;Pirassununga;10/04/2020;1;76409;SP;67%
3539806;Poá;10/04/2020;1;117452;SP;65%
3541406;Presidente Prudente;10/04/2020;1;228743;SP;54%
3543303;Ribeirão Pires;10/04/2020;1;123393;SP;70%
3543907;Rio Claro;10/04/2020;1;206424;SP;62%
3545209;Salto;10/04/2020;1;118663;SP;61%
3545803;Santa Bárbara d'Oeste;10/04/2020;1;193475;SP;57%
3547304;Santana de Parnaíba;10/04/2020;1;139447;SP;61%
3548807;São Caetano do Sul;10/04/2020;1;161127;SP;56%
3548906;São Carlos;10/04/2020;1;251983;SP;61%
3549102;São João da Boa Vista;10/04/2020;1;91211;SP;68%
3550605;São Roque;10/04/2020;1;91016;SP;63%
3550704;São Sebastião;10/04/2020;1;88980;SP;71%
3551702;Sertãozinho;10/04/2020;1;125815;SP;66%
3552403;Sumaré;10/04/2020;1;282441;SP;56%
3552809;Taboão da Serra;10/04/2020;1;289664;SP;57%
3554003;Tatuí;10/04/2020;1;121766;SP;62%
3555406;Ubatuba;10/04/2020;1;90799;SP;70%
3556206;Valinhos;10/04/2020;1;129193;SP;60%
3556503;Várzea Paulista;10/04/2020;1;121838;SP;55%
3556701;Vinhedo;10/04/2020;1;78728;SP;63%
3557006;Votorantim;10/04/2020;1;122480;SP;60%
3557105;Votuporanga;10/04/2020;1;94547;SP;66%
3501608;Americana;11/04/2020;1;239597;SP;53%
3501905;Amparo;11/04/2020;1;72195;SP;59%
3502804;Araçatuba;11/04/2020;1;197016;SP;47%
3503208;Araraquara;11/04/2020;1;236072;SP;48%
3503307;Araras;11/04/2020;1;134236;SP;54%
3503901;Arujá;11/04/2020;1;89824;SP;63%
3504008;Assis;11/04/2020;1;104386;SP;51%
3504107;Atibaia;11/04/2020;1;142761;SP;56%
3504503;Avaré;11/04/2020;1;90655;SP;55%
3505500;Barretos;11/04/2020;1;122098;SP;53%
3505708;Barueri;11/04/2020;1;274182;SP;51%
3506102;Bebedouro;11/04/2020;1;77496;SP;65%
3506508;Birigui;11/04/2020;1;123638;SP;53%
3507506;Botucatu;11/04/2020;1;146497;SP;56%
3507605;Bragança Paulista;11/04/2020;1;168668;SP;52%
3508504;Caçapava;11/04/2020;1;94263;SP;63%
3509007;Caieiras;11/04/2020;1;101470;SP;63%
3509205;Cajamar;11/04/2020;1;76801;SP;64%
3509601;Campo Limpo Paulista;11/04/2020;1;84650;SP;60%
3510500;Caraguatatuba;11/04/2020;1;121532;SP;64%
3511102;Catanduva;11/04/2020;1;121862;SP;46%
3513009;Cotia;11/04/2020;1;249210;SP;58%
3513405;Cruzeiro;11/04/2020;1;82238;SP;65%
3513504;Cubatão;11/04/2020;1;130705;SP;57%
3515004;Embu das Artes;11/04/2020;1;273726;SP;57%
3515707;Ferraz de Vasconcelos;11/04/2020;1;194276;SP;56%
3516309;Francisco Morato;11/04/2020;1;175844;SP;54%
3516408;Franco da Rocha;11/04/2020;1;154489;SP;58%
3518404;Guaratinguetá;11/04/2020;1;121798;SP;59%
3519071;Hortolândia;11/04/2020;1;230851;SP;57%
3519709;Ibiúna;11/04/2020;1;78878;SP;63%
3520509;Indaiatuba;11/04/2020;1;251627;SP;57%
3522109;Itanhaém;11/04/2020;1;101816;SP;63%
3522208;Itapecerica da Serra;11/04/2020;1;175693;SP;61%
3522307;Itapetininga;11/04/2020;1;163901;SP;55%
3522406;Itapeva;11/04/2020;1;94354;SP;52%
3522505;Itapevi;11/04/2020;1;237700;SP;56%
3522604;Itapira;11/04/2020;1;74773;SP;57%
3523404;Itatiba;11/04/2020;1;120858;SP;50%
3523909;Itu;11/04/2020;1;173939;SP;54%
3524303;Jaboticabal;11/04/2020;1;77263;SP;49%
3524402;Jacareí;11/04/2020;1;233662;SP;57%
3525003;Jandira;11/04/2020;1;124937;SP;61%
3525300;Jaú;11/04/2020;1;150252;SP;55%
3526704;Leme;11/04/2020;1;103391;SP;55%
3527108;Lins;11/04/2020;1;78013;SP;52%
3527207;Lorena;11/04/2020;1;88706;SP;66%
3528502;Mairiporã;11/04/2020;1;100179;SP;63%
3529005;Marília;11/04/2020;1;238882;SP;49%
3529302;Matão;11/04/2020;1;83170;SP;49%
3530706;Mogi Guaçu;11/04/2020;1;151888;SP;54%
3530805;Mogi Mirim;11/04/2020;1;93189;SP;56%
3534708;Ourinhos;11/04/2020;1;113542;SP;55%
3536505;Paulínia;11/04/2020;1;109424;SP;55%
3538006;Pindamonhangaba;11/04/2020;1;168328;SP;63%
3539301;Pirassununga;11/04/2020;1;76409;SP;59%
3539806;Poá;11/04/2020;1;117452;SP;62%
3541406;Presidente Prudente;11/04/2020;1;228743;SP;47%
3543303;Ribeirão Pires;11/04/2020;1;123393;SP;66%
3543907;Rio Claro;11/04/2020;1;206424;SP;57%
3545209;Salto;11/04/2020;1;118663;SP;56%
3545803;Santa Bárbara d'Oeste;11/04/2020;1;193475;SP;51%
3547304;Santana de Parnaíba;11/04/2020;1;139447;SP;56%
3548807;São Caetano do Sul;11/04/2020;1;161127;SP;54%
3548906;São Carlos;11/04/2020;1;251983;SP;56%
3549102;São João da Boa Vista;11/04/2020;1;91211;SP;59%
3550605;São Roque;11/04/2020;1;91016;SP;59%
3550704;São Sebastião;11/04/2020;1;88980;SP;71%
3551702;Sertãozinho;11/04/2020;1;125815;SP;61%
3552403;Sumaré;11/04/2020;1;282441;SP;52%
3552809;Taboão da Serra;11/04/2020;1;289664;SP;55%
3554003;Tatuí;11/04/2020;1;121766;SP;57%
3555406;Ubatuba;11/04/2020;1;90799;SP;69%
3556206;Valinhos;11/04/2020;1;129193;SP;55%
3556503;Várzea Paulista;11/04/2020;1;121838;SP;56%
3556701;Vinhedo;11/04/2020;1;78728;SP;60%
3557006;Votorantim;11/04/2020;1;122480;SP;55%
3557105;Votuporanga;11/04/2020;1;94547;SP;59%
3501608;Americana;12/04/2020;1;239597;SP;58%
3501905;Amparo;12/04/2020;1;72195;SP;63%
3502804;Araçatuba;12/04/2020;1;197016;SP;52%
3503208;Araraquara;12/04/2020;1;236072;SP;53%
3503307;Araras;12/04/2020;1;134236;SP;59%
3503901;Arujá;12/04/2020;1;89824;SP;67%
3504008;Assis;12/04/2020;1;104386;SP;56%
3504107;Atibaia;12/04/2020;1;142761;SP;61%
3504503;Avaré;12/04/2020;1;90655;SP;60%
3505500;Barretos;12/04/2020;1;122098;SP;58%
3505708;Barueri;12/04/2020;1;274182;SP;55%
3506102;Bebedouro;12/04/2020;1;77496;SP;71%
3506508;Birigui;12/04/2020;1;123638;SP;57%
3507506;Botucatu;12/04/2020;1;146497;SP;60%
3507605;Bragança Paulista;12/04/2020;1;168668;SP;56%
3508504;Caçapava;12/04/2020;1;94263;SP;66%
3509007;Caieiras;12/04/2020;1;101470;SP;67%
3509205;Cajamar;12/04/2020;1;76801;SP;70%
3509601;Campo Limpo Paulista;12/04/2020;1;84650;SP;64%
3510500;Caraguatatuba;12/04/2020;1;121532;SP;66%
3511102;Catanduva;12/04/2020;1;121862;SP;50%
3513009;Cotia;12/04/2020;1;249210;SP;63%
3513405;Cruzeiro;12/04/2020;1;82238;SP;69%
3513504;Cubatão;12/04/2020;1;130705;SP;64%
3515004;Embu das Artes;12/04/2020;1;273726;SP;63%
3515707;Ferraz de Vasconcelos;12/04/2020;1;194276;SP;61%
3516309;Francisco Morato;12/04/2020;1;175844;SP;59%
3516408;Franco da Rocha;12/04/2020;1;154489;SP;63%
3518404;Guaratinguetá;12/04/2020;1;121798;SP;64%
3519071;Hortolândia;12/04/2020;1;230851;SP;61%
3519709;Ibiúna;12/04/2020;1;78878;SP;67%
3520509;Indaiatuba;12/04/2020;1;251627;SP;61%
3522109;Itanhaém;12/04/2020;1;101816;SP;65%
3522208;Itapecerica da Serra;12/04/2020;1;175693;SP;67%
3522307;Itapetininga;12/04/2020;1;163901;SP;59%
3522406;Itapeva;12/04/2020;1;94354;SP;57%
3522505;Itapevi;12/04/2020;1;237700;SP;62%
3522604;Itapira;12/04/2020;1;74773;SP;61%
3523404;Itatiba;12/04/2020;1;120858;SP;55%
3523909;Itu;12/04/2020;1;173939;SP;57%
3524303;Jaboticabal;12/04/2020;1;77263;SP;55%
3524402;Jacareí;12/04/2020;1;233662;SP;62%
3525003;Jandira;12/04/2020;1;124937;SP;63%
3525300;Jaú;12/04/2020;1;150252;SP;60%
3526704;Leme;12/04/2020;1;103391;SP;60%
3527108;Lins;12/04/2020;1;78013;SP;58%
3527207;Lorena;12/04/2020;1;88706;SP;69%
3528502;Mairiporã;12/04/2020;1;100179;SP;67%
3529005;Marília;12/04/2020;1;238882;SP;53%
3529302;Matão;12/04/2020;1;83170;SP;53%
3530706;Mogi Guaçu;12/04/2020;1;151888;SP;57%
3530805;Mogi Mirim;12/04/2020;1;93189;SP;59%
3534708;Ourinhos;12/04/2020;1;113542;SP;60%
3536505;Paulínia;12/04/2020;1;109424;SP;62%
3538006;Pindamonhangaba;12/04/2020;1;168328;SP;67%
3539301;Pirassununga;12/04/2020;1;76409;SP;63%
3539806;Poá;12/04/2020;1;117452;SP;66%
3541406;Presidente Prudente;12/04/2020;1;228743;SP;52%
3543303;Ribeirão Pires;12/04/2020;1;123393;SP;71%
3543907;Rio Claro;12/04/2020;1;206424;SP;61%
3545209;Salto;12/04/2020;1;118663;SP;59%
3545803;Santa Bárbara d'Oeste;12/04/2020;1;193475;SP;55%
3547304;Santana de Parnaíba;12/04/2020;1;139447;SP;61%
3548807;São Caetano do Sul;12/04/2020;1;161127;SP;57%
3548906;São Carlos;12/04/2020;1;251983;SP;60%
3549102;São João da Boa Vista;12/04/2020;1;91211;SP;65%
3550605;São Roque;12/04/2020;1;91016;SP;63%
3550704;São Sebastião;12/04/2020;1;88980;SP;72%
3551702;Sertãozinho;12/04/2020;1;125815;SP;67%
3552403;Sumaré;12/04/2020;1;282441;SP;57%
3552809;Taboão da Serra;12/04/2020;1;289664;SP;60%
3554003;Tatuí;12/04/2020;1;121766;SP;61%
3555406;Ubatuba;12/04/2020;1;90799;SP;71%
3556206;Valinhos;12/04/2020;1;129193;SP;59%
3556503;Várzea Paulista;12/04/2020;1;121838;SP;59%
3556701;Vinhedo;12/04/2020;1;78728;SP;64%
3557006;Votorantim;12/04/2020;1;122480;SP;60%
3557105;Votuporanga;12/04/2020;1;94547;SP;64%
3501608;Americana;13/04/2020;1;239597;SP;47%
3501905;Amparo;13/04/2020;1;72195;SP;53%
3502804;Araçatuba;13/04/2020;1;197016;SP;43%
3503208;Araraquara;13/04/2020;1;236072;SP;45%
3503307;Araras;13/04/2020;1;134236;SP;51%
3503901;Arujá;13/04/2020;1;89824;SP;55%
3504008;Assis;13/04/2020;1;104386;SP;49%
3504107;Atibaia;13/04/2020;1;142761;SP;52%
3504503;Avaré;13/04/2020;1;90655;SP;51%
3505500;Barretos;13/04/2020;1;122098;SP;47%
3505708;Barueri;13/04/2020;1;274182;SP;45%
3506102;Bebedouro;13/04/2020;1;77496;SP;58%
3506508;Birigui;13/04/2020;1;123638;SP;51%
3507506;Botucatu;13/04/2020;1;146497;SP;53%
3507605;Bragança Paulista;13/04/2020;1;168668;SP;48%
3508504;Caçapava;13/04/2020;1;94263;SP;59%
3509007;Caieiras;13/04/2020;1;101470;SP;55%
3509205;Cajamar;13/04/2020;1;76801;SP;58%
3509601;Campo Limpo Paulista;13/04/2020;1;84650;SP;56%
3510500;Caraguatatuba;13/04/2020;1;121532;SP;57%
3511102;Catanduva;13/04/2020;1;121862;SP;50%
3513009;Cotia;13/04/2020;1;249210;SP;52%
3513405;Cruzeiro;13/04/2020;1;82238;SP;60%
3513504;Cubatão;13/04/2020;1;130705;SP;51%
3515004;Embu das Artes;13/04/2020;1;273726;SP;51%
3515707;Ferraz de Vasconcelos;13/04/2020;1;194276;SP;52%
3516309;Francisco Morato;13/04/2020;1;175844;SP;51%
3516408;Franco da Rocha;13/04/2020;1;154489;SP;54%
3518404;Guaratinguetá;13/04/2020;1;121798;SP;60%
3519071;Hortolândia;13/04/2020;1;230851;SP;52%
3519709;Ibiúna;13/04/2020;1;78878;SP;57%
3520509;Indaiatuba;13/04/2020;1;251627;SP;52%
3522109;Itanhaém;13/04/2020;1;101816;SP;58%
3522208;Itapecerica da Serra;13/04/2020;1;175693;SP;56%
3522307;Itapetininga;13/04/2020;1;163901;SP;51%
3522406;Itapeva;13/04/2020;1;94354;SP;48%
3522505;Itapevi;13/04/2020;1;237700;SP;52%
3522604;Itapira;13/04/2020;1;74773;SP;53%
3523404;Itatiba;13/04/2020;1;120858;SP;47%
3523909;Itu;13/04/2020;1;173939;SP;49%
3524303;Jaboticabal;13/04/2020;1;77263;SP;40%
3524402;Jacareí;13/04/2020;1;233662;SP;52%
3525003;Jandira;13/04/2020;1;124937;SP;51%
3525300;Jaú;13/04/2020;1;150252;SP;50%
3526704;Leme;13/04/2020;1;103391;SP;51%
3527108;Lins;13/04/2020;1;78013;SP;49%
3527207;Lorena;13/04/2020;1;88706;SP;62%
3528502;Mairiporã;13/04/2020;1;100179;SP;57%
3529005;Marília;13/04/2020;1;238882;SP;46%
3529302;Matão;13/04/2020;1;83170;SP;46%
3530706;Mogi Guaçu;13/04/2020;1;151888;SP;49%
3530805;Mogi Mirim;13/04/2020;1;93189;SP;45%
3534708;Ourinhos;13/04/2020;1;113542;SP;52%
3536505;Paulínia;13/04/2020;1;109424;SP;50%
3538006;Pindamonhangaba;13/04/2020;1;168328;SP;62%
3539301;Pirassununga;13/04/2020;1;76409;SP;55%
3539806;Poá;13/04/2020;1;117452;SP;57%
3541406;Presidente Prudente;13/04/2020;1;228743;SP;43%
3543303;Ribeirão Pires;13/04/2020;1;123393;SP;61%
3543907;Rio Claro;13/04/2020;1;206424;SP;53%
3545209;Salto;13/04/2020;1;118663;SP;51%
3545803;Santa Bárbara d'Oeste;13/04/2020;1;193475;SP;44%
3547304;Santana de Parnaíba;13/04/2020;1;139447;SP;53%
3548807;São Caetano do Sul;13/04/2020;1;161127;SP;47%
3548906;São Carlos;13/04/2020;1;251983;SP;52%
3549102;São João da Boa Vista;13/04/2020;1;91211;SP;52%
3550605;São Roque;13/04/2020;1;91016;SP;54%
3550704;São Sebastião;13/04/2020;1;88980;SP;66%
3551702;Sertãozinho;13/04/2020;1;125815;SP;52%
3552403;Sumaré;13/04/2020;1;282441;SP;46%
3552502;Suzano;13/04/2020;1;297637;SP;53%
3552809;Taboão da Serra;13/04/2020;1;289664;SP;50%
3554003;Tatuí;13/04/2020;1;121766;SP;53%
3555406;Ubatuba;13/04/2020;1;90799;SP;64%
3556206;Valinhos;13/04/2020;1;129193;SP;50%
3556503;Várzea Paulista;13/04/2020;1;121838;SP;51%
3556701;Vinhedo;13/04/2020;1;78728;SP;54%
3557006;Votorantim;13/04/2020;1;122480;SP;52%
3557105;Votuporanga;13/04/2020;1;94547;SP;52%
3501608;Americana;14/04/2020;1;239597;SP;48%
3501905;Amparo;14/04/2020;1;72195;SP;52%
3502804;Araçatuba;14/04/2020;1;197016;SP;44%
3503208;Araraquara;14/04/2020;1;236072;SP;46%
3503307;Araras;14/04/2020;1;134236;SP;51%
3503901;Arujá;14/04/2020;1;89824;SP;55%
3504008;Assis;14/04/2020;1;104386;SP;48%
